sha1,date,name,size
9d86d3ee4a8ee527e4dc77c9134d4696185a0a24,2023-02-28,"Crexendo, Inc.",1917002
bc79196d90b80f4517a556307c35431d7d0b590c,2022-02-28,Four Seasons Education (Cayman) Inc.,2921854
0ad925c50ea50ec95fd097bf1dee1e80f8aa0647,2022-01-01,Freedom Bank,2414063
3e22399fa0a12bb9f09e4d5899895b8d44242856,2023-04-26,Sunlight Financial Holdings Inc.,1382314
bac465b8b7f50f6221ff44e2df75addb866f84c9,2022-01-01,Intact Financial Corporation,9633329
a79483a53c53bd057abc69d4a72a679976406483,2022-12-31,BG,9809784
0c0d5763113f49a5fb5a1ccb6ea74ed76bed1372,2022-06-30,"NETSOL TECHNOLOGIES, INC.",8592963
91e11c12e77439aa22893115bd1b7743714ab333,2022-01-01,Monash IVF Group,7998378
dfb53d1cc2fc39f2ca2cf1aefdad2bfa7319123e,2023-03-10,"Unity Biotechnology, Inc.",2742636
b0b1d54d06900f1833f25559df00dbe5cf025e32,2022-06-30,Titanium Sands Limited,2605049
295a8cad77461b8c1f4cb25a84d5372a96fbf42d,2022-12-31,AROUNDTOWN S A,22597442
127b15ddf433a9fb7ac242e6f7bfbc2439694802,2022-10-01,"Berry Global Group, Inc.",2540426
4039e55006c416ac0afad2d2d63fda55ea307063,2023-02-20,NovoCure Limited,1603571
a3b1e840a9b00495edf6afa810da693e08e07919,2023-12-31,Canadian Solar Inc.,3278433
0bb5ef2fc3c30a787e8a5beaf0bd89c740237543,2022-01-01,DigitalOcean,10680913
45f320c7f385385dc9be0a6bd282fb92e9dba05f,2022-12-31,TotalEnergies,36455837
99f0d5a37034419ec9f037c7027d038b608c0cae,2022-03-31,ICG,5617457
df375e250ec3e92580a21814a542ee620927affb,2023-01-31,Navient Corporation,6848876
e437527b3a8ae0fdba5a0b2876f27dcae1cd06f6,2023-02-27,"G1 THERAPEUTICS, INC.",1710645
f721fa86aa0f17b194fa21917aeabbf8df6511c2,2022-12-31,TSX_ACQ,5860610
ad73e1f6e43ce374528f463a7f0aebc9132e8201,2023-03-29,"MyMD Pharmaceuticals, Inc.",8482338
92f382326de7c13cf196fe7a02902d834f797537,2023-01-31,SVB FINANCIAL GROUP,2259098
4e31c3ab704365570cc9b5e5c64006af6988b4bf,2022-01-01,"PepsiCo, Inc.",7915227
8f2c5b042e37c331054c12683071332146c5f508,2022-XX-XX,Amcor,8841110
70e759fccaee79743fd8f36bfec171c252adf378,2023-02-24,NATIONAL BANK HOLDINGS CORPORATION,1312711
a3ac902ecfa6287e179693fcb62e58bf2eebdde6,2022-01-01,Metsä Group,6521778
c8be1301d9dd13b43d851c3da79e4c7261f6dc53,2022-01-01,WISeKey International Holdings Ltd.,4514820
1ce69c5ec3c138426758e203f40a83d2140f8125,2022-04-30,Personal Assets Trust PLC,663083
3f0778121426b94a1027a336b1fa6aa9d3b1aae4,2023-03-20,"1895 BANCORP OF WISCONSIN, INC.",990732
7f174702f584e28e6422759d9020cc37065b3ee1,2023-12-31,MAPLE LEAF FOODS INC.,1737655
3a2fb4ad0ca08f904f9435716badf27944067a9a,2022-01-01,DCX,3055798
f064a7e9bbfcec7ebfdd460d75be37760e31a503,2022-03-31,The Diamond in the Rough,1621153
b55af90667944b62ff13a7a848ba3624b25b7953,2022-09-21,Gratifii Limited,2569425
d734bac4a4815e616d84083ad4d3844655321215,2022-12-31,Nykredit,7217011
a86742554a07432def0b8f8a2fdfe49e0318f677,2023-01-01,Greene King Limited,1886253
c832533cc87ae88180b4c250f1739de8adf1544e,2023-03-27,"PHUNWARE, INC.",953284
81de1de56ac4080e6664d0f94594561f51215d8d,2022-03-31,Totally plc,4418143
e2a11c02b2c9def8c897ae6b4220cedddd7e4056,2022-01-01,Aviation,8153063
71a948fe84a68d870e0e3683916682cb79511793,2022-12-31,Life Storage,14043893
ca6ec025d6fb44884d1834240114818585019d1c,2022-12-31,abrdn European Logistics Income plc,19206969
d99dbcf8af4172a3e0861deebf6c0e7dbc56d0c0,2022-01-01,Envestnet,3993606
10220ab0cfd97994462347f7ebdbe0d7d5dbf9db,2022-03-31,Trifast plc,13009190
d420802172daca091ecdc9544dc525e9ff9d3d72,2022-01-01,"Simon Property Group, Inc.",6360792
bd84c910f903510cafa87bfa8f77a1e9bc3c5e17,2023-03-15,SeqLL Inc.,1354919
0d962b20719748e4f97230cc80ab601f4ebdaa54,2023-03-27,"Vivani Medical, Inc.",4668680
c2d16f3f49bc7059036b23f5c3a6927eca768c3f,2022-00-00,"Advanced Drainage Systems, Inc.",4907955
6dbd702043ae0086fcd30c836c783feb92a02bef,2023-03-29,"Creative Realities, Inc.",1299252
e31824c402b46f9ba81858cb53ff972a4fafea3a,2022-01-01,Dillistone Group Plc,7376289
9300bb0736e498b6beca6890f75590b47f5a599b,2022-01-01,Eden Research plc,8430979
5ffc2e91e95ea45a0ea9e74fb80daf3142bafade,2022-01-01,Anheuser-Busch InBev,4049507
25c3d410324612be75dba59e48b67c689c423d71,2022-01-01,OJC,8283772
ca570ff666bcd2c98c172029088f40b244e56344,2022-09-16,St Barbara Limited,3786293
b01d9857999ae0e6571a41419fa5f1783b7d7b12,2023-02-17,CTS CORPORATION,920171
77e142d71674c01c652300a16262629e50537a1b,2022-06-30,Antipa Minerals Limited,1731865
0f662d1bfe2f82f798f2d5f136c0d16ea6641c95,2023-04-20,Farmers National Banc. Corp,2110375
d6fb11b11ba51ea013c20ab67fc0b2bf2e51b565,2023-03-09,CSI Compressco LP,1115181
3999024e9dc1841ff63e888ee7ffc50a1e69407b,2022-12-31,"Valhi, Inc.",2149024
ccbeb8d2d77ca7b778ac96e0a375ba1946c90cb0,2023-03-17,"HOTH THERAPEUTICS, INC.",633289
a4a34fbbb3ea2be8ba14d9609ea9e48a1ce34124,2023-02-24,Amarin Corporation plc,3362518
13637d3fd4df9be93cad5c58d43fd591210570f0,2022-06-30,Australian Pacific Coal Limited,2287067
b24303567aece5d8d0dd972d81cabe84f4e29600,2022-11-30,RM,6795728
e6117409baabb5444cf817f5ae32a48d7bc699d5,2022-01-01,Equifax,1524693
ded5f90a493e39247180b6fa757ac9a3714a9f38,2022-10-01,Capri Holdings Limited,2419500
ed134cde041093551d25b7189751c4193d2c9d0c,2022-12-31,Doman Building Materials Group Ltd.,4083680
946b30003230eefbf05ee383f50da580032d7f87,2023-03-31,SOHU.COM LIMITED,3608032
1ba9878e48729fe7e582e8c80680fcdf5270b8e8,2022-12-31,BTE,1787849
d8cf0407d155faf15d6738f32e76f73a7ddf203b,2022-12-31,Viscofan S.A.,5996852
d5e87ff8534e13f75d01597741a7bd14050c57d6,2022-01-01,FENIX RESOURCES LIMITED,4709927
fbc15c8bafd2763bfd552e5654e3d13244a5efd0,2023-03-03,"First Watch Restaurant Group, Inc.",4360829
18b003918358d31b1e6ca2801e3f04ea956fda93,2022-01-01,Georgia Capital PLC,6553261
17765bdebf2c4d92d3720308e4c5194385681e07,2023-03-30,"Unicycive Therapeutics, Inc.",5089636
18767038a160fecaa058631e194cb80dff69206f,2023-02-15,"Certara, Inc.",1728138
d37377d38f6b330f8e14ade850182c3cf038848a,2022-12-31,PensionDanmark,841293
b872929a5b3f024f3e5ffb8c90533c4c47ea6adb,2022-00-00,LondonMetric Property Plc,6972125
5b91414a39ad12de8460ddfd90733bad7920171f,2023-03-27,"KULR TECHNOLOGY GROUP, INC.",892254
29881a9045ac4e773fbbedddf9099e0322b1245b,2022-01-01,Compagnie d’Entreprises CFE,7962371
5df36462e2735e9b4631ff2af65b474c6c1d3577,2022-12-31,Regal Rexnord,3421249
bc393b4d89324cc836e56c472aae37fcae4c3b2b,2023-02-23,"SI-BONE, Inc.",31093918
ffd81e63d75ff24aaa4178fe03c4facdee661ac8,2022-01-01,East West Bancorp,9443764
257075e4165d31fe1445c2928944b38ad23f4bbd,2022-06-30,MT MONGER RESOURCES LTD,4200608
70171b64e1a01d85a60a72f4586c889dda0a9065,2022-01-01,DNA Plc,8369167
adaca07fdaeb017104748892788697a0cb67da49,2022-06-30,COPPERMOLY LIMITED,3158915
ba9188feb9204480b4c9ea3ec172d8308710f984,2022-01-01,Breedon Group,17209349
f2c1f6b782d7efe6833027c32a2240577353ece6,2022-01-01,Gates,12393115
71656614caafb4a287782c287bc3c462b1493bd3,2023-01-01,BEOWULF MINING PLC,1548510
f103514cb547fbcc28ff7f14a29b3a907dcf92cf,2022-06-30,Sparc Technologies Limited,2281333
5a85fbd81839870018a188f69fb290cbba3af755,2022-12-31,Ovoca Bio,2917536
03343f47c1bd16a35157667126415df66f45d17b,2022-01-01,AVI Japan Opportunity Trust plc,2023121
a81eae3b0c01cd042cebe592fc5027c09ef836f8,2023-02-16,"Lantheus Holdings, Inc.",1546337
f7f7e2da5631f987847385e0e7dbd70cdffa1342,2022-01-01,Alberta Investment Management Corporation,20256124
294e2ae1010cf3f00ba53fcf155b54d54363292b,2022-01-01,SWK,7847640
8fc4702f69af25d33afa20b36137597aa1887167,2022-01-01,Galliford Try Holdings plc,5751803
d6cb0e123108ffa38aa54cce832ac87ef2fd455a,2022-01-01,Zeta Resources Limited,5449898
5398bbbc2b5dc069f5df7708c4724d944b30a376,2022-01-01,Simmons Bank,8109455
640c99587532090f5163833969d6c9d2f77164d9,2022-04-02,Haemonetics Corporation,1253590
2debc91eef540751843cf47ce4a0a6534678425f,2023-03-31,Hawaiian Airlines,4378514
37bd3a798e41d2b0d27dd765a645b239459a91af,2023-02-28,"Longboard Pharmaceuticals, Inc.",2490872
99b677d2d8f7b3b22f5ff031247834daae7b2c56,2022-12-31,"Expedia Group, Inc.",10857995
2fc1bf7d232d25daef40752fc9a01196f0784043,2022-06-30,Helios Energy Limited,1812228
6d595697c394c4b644507380a9b04decb836a8a9,2022-12-31,THE HANOVER INSURANCE GROUP,23238020
b9a3672aab2a4d768f8e2a350864fdcab6de7289,2022-12-31,Norcros plc,9123252
eb00e0b854b0c7b068e2f8fc749ae8155beeb30d,2022-01-01,Electro Optic Systems Holdings Limited,9623832
caac7ea1fb1c0d92ac4b5854cc3277ee04c96299,2022-12-31,NOVOMATIC AG,13893184
bca61adebe0574455710d2420732211e58ede036,2023-03-03,"Pixelworks, Inc.",1219823
f9d0ae2b49d133ca85e2ca808dbeeac226020211,2022-01-01,Turkcell,17800467
d754524978d0474d721199eb66f8f9da11e863e2,2022-01-01,AMERICAN STATES WATER COMPANY,10362705
60a9c5c760baae2524cac2bd1d398626b9323785,2023-01-01,Rhythm Pharmaceuticals,2256274
6e61ad8b2a54ce67a952e7376beecfe948d3cdfe,2023-12-31,Pacific Premier Bank,5247847
41ad597f7fe4ed388d710ccdf25fb1c098c02848,2023-02-09,SM ENERGY COMPANY,1335931
9b45eb82cd6803bbefde85e8b80278aeb87475ac,2023-02-28,"XPEL, INC.",703900
321fc6aae076ff962ed0947793c6753e5425157d,2022-01-01,Orion,4161661
1c53374b0bb2ea1f8361d8af1926cec246f93804,2022-04-30,"KalVista Pharmaceuticals, Inc.",1233239
ab646b36cb61bc4d8f9e546dd129da104c9541a3,2022-06-30,Astron Corporation Limited,4686055
30e61f32a9252f67e526f7740d160e68f78a0f55,2023-03-31,Crown Electrokinetics Corp.,5731845
5238c8859514f05a2251155bb9744ca4eddb7b6b,2022-12-31,Plus500 Ltd.,6794603
369c7e61323ee13a62cf212b45a0459a745eede2,2023-03-22,Venus Concept Inc.,2241989
925d4da494b9092f5a10882e9bfe65794051e330,2022-08,Beamtree Holdings Limited,12795241
c149da53b9f852e261bd9286888eb7b4740d2803,2022-10-31,"CODA OCTOPUS GROUP, INC.",583095
d6fcd29051618e83158f8383794d683cfa1bb86d,2022-06-30,Mt Malcolm Mines NL,4031474
1ef63c54d509b5fb315c395aaabd954a9dab7e9b,2023-03-29,"Intuitive Machines, Inc.",1260985
c8c088a83e2fc72143e691bece0e24e3a176c7b5,2022-12-31,AMRS,9077142
384f02fcc2a7cdfe4de67d3ad4f2ff24261a9a19,2022-03-31,Uxin Limited,3826208
a4480e19667addb125c527dc37474a57a83dbb7a,2022-01-01,CNS,18377267
780080a952e15a4adfbd19795dd861751a5e630b,2022-01-01,Cembra,2943897
7acb04333c58b5c065a4a4ba7703392874b7ea90,2022-01-01,Vivesto,6276335
cbd8fb252e8743dc53961adc53e2b4de9ff6037a,2023-12-31,Tower Semiconductor Ltd.,1937776
2857895825635c667b6e5a12af834b22531ecdcd,2022-09-30,Sappi,14866218
a951fc144e8372b5d85980bc99c9942182f9ae47,2023-03-24,Motorsport Games Inc.,6888252
05303175049dcf4c68c8bb5d2a7af8fc89f52f48,2022-01-01,Calisen,5017207
99fcc3f1edb41fcfe4e546c325391eed32115d58,2022-06-30,humm group limited,7896555
cd06e09f9fb597acfca9555de1c8669803a7811c,2022-01-01,PayPoint Group,10158639
40b4870982870fb2064dc5e75dee59b1f75f7945,2022-06-30,Lithium Australia Limited,1866604
5932c9da6123ee239dcd8ea488459a4001467aab,2022-01-01,Janus Henderson Group PLC,3759741
be74852f73e2c00c83f9aea676743bbfe093bdf7,2022-12-31,Chicago Atlantic Real Estate Finance,2079813
26c5275059f7411ff18a9f1045e608fdb2e55b19,2023-02-28,"XERIS BIOPHARMA HOLDINGS, INC.",1394031
2bdefe6260420f0d6f94af1dd6c52e646331eac5,2022-01-01,METTLER TOLEDO,15660477
2d89896e463262efa681cca878859574e9bce397,2022-12-31,OLLI,4448100
c7249107029292a4db77bdf41bacb0f6f51cfae1,2023-03-13,"Verastem, Inc.",1769452
a8e645502fac78e9420a3bbf356354fa2c9aabda,2023-02-14,BALLY’S CORPORATION,1873919
dae735af5e754019fc7d229c376d9452184ae225,2022-12-31,Athena Resources Limited,783305
c20adc572a7e118d4691a95d8a47fda92585af6c,2022-01-01,Zebra Technologies,4000402
212efb21e715176e2d1d288c9e1d28055fed5bb3,2023-12-31,"ARLO TECHNOLOGIES, INC.",1110394
deca2491b2e2cf99dee6021d0bd6007f3f95d101,2022-01-01,1Spatial plc,8803229
87bbcebdd4ee7230ffdad029134ec1ba8fa00b08,2022-06-30,CHASE MINING CORPORATION LIMITED,1717723
e857ed144984ea8e1bf68fd03d0d8edaef7afc5f,2022-12-31,Strix Group Plc,7009521
6723911188572b6649e49ea8227c7d92b46ec0f3,2023-01-01,GN Store Nord,8165136
8d273cbfd17856c257d50e27575c651554925f6a,2023-03-04,"Galera Therapeutics, Inc.",2440560
717d65bbcd7c65060e24631651058075e75bfe00,2022-12-31,Riverstone Credit Opportunities Income Plc,3212935
bb10ca1767693a451074cdc04381ae7d014931a2,2022-06-30,Macau Property Opportunities Fund,5799993
972a72ce580335bd4af58dbc6dde22e57155a4ed,2023-12-31,FinVolution Group,3951849
7a322f1a54ed0a13b6cc36fcc97f668548eeb6fd,2023-02-06,Texas Roadhouse,6190079
be6713c2f99f6dae3f434fc9ffae36af949fbc38,2022-01-01,Redde Northgate plc,4766004
9b2e9051df1b5200f19ee5b5ee47d40ccd4e8e68,2022-XX-XX,Hydrix,9053257
334c4629dbfda719369f2d588a32956d0d5d9315,2022-01-01,"Ennis, Inc.",2667101
60f49944db0ce7a118a6d39fbb6eabd699ec58d2,2022-01-01,Lendlease,13443368
33a8a226a6ab90433756a64606a417ea136474c1,2022-01-01,Webjet Limited,5283225
e978721ba5daeef3b54de0d4cb7cf15a781b9475,2023-02-28,"Ranger Energy Services, Inc.",1290213
b8d1943bde2f965941734675eb3776caf5ac5140,2023-12-31,Yunji Inc.,3684655
c9da6b96b4bbe0a78144e5cde223b9042013def7,2023-01-17,GENERAL MOTORS COMPANY,2051017
d711905fe66e7d2f8335576a772d8c7ee8ad463a,2022-01-01,Tassal Group Limited,1424194
ec7f11c08a25168cfb0098bce9637ddd8e317fce,2023-03-06,"BRIGHT HEALTH GROUP, INC.",1989955
fad4828a423585a328edd4879eac8a43377e638c,2023-03-22,"Spectrum Pharmaceuticals, Inc.",1963496
65156a6c1962a3253efa871dcedb6fd20c4339b5,2023-03-10,"Kronos Bio, Inc.",3184601
97d7c566e408dc492c141174fb9772d95687ee5e,2022-12-31,New Energy Solar Limited,2543086
66c0673965beaf27882eae23a5ed0e8d8fc437a6,2022-01-01,VANTAGE,12592226
f2d3bb271fbf8983fc18dbe5d29c7855881c77e4,2022-03-31,Panasonic Holdings Corporation,9204560
7a45b93b287d4f638be07d85bb5e74c10e4e0357,2022-01-01,Versarien PLC,5100545
e33544bdea57faa0ad10ba2e93bf052482f33325,2022-01-01,Sensata,5930662
6550bd8ecc9836a6306d4a94007320f6ecb4e381,2022-06-30,Infinity Lithium Corporation Limited,2689255
88d392131144890b4d4ef73bd6ec2fc2f40528bf,2022-01-01,AkzoNobel,24874760
164193ce574e3aa2c824f39dc122df52d667bd7e,2022-01-01,LEO Pharma,9168612
beb55caae086e99b8bc146a9023421a5a70d52a7,2023-03-27,"Presidio Property Trust, Inc.",1792934
45e2adf3f088499f993e515ad9d64437d43f269f,2022-12-31,Jupiter Fund Management PLC,9508637
f091ca7b14cb250c5290ccea856fa8c931219417,2022-01-01,Desjardins Group,6908960
f3a3fea4f6d47d5751389fa2a05300b60d1866fb,2022-11-17,J D Wetherspoon plc,2355033
cac31dbfa9e150c0aa509890f4efe4390c7c9b89,2022-12-31,Hawthorn Resources Limited,10035312
972aa5786896f056dbfab16458baafeb8a6a3986,2023-02-15,"Precigen, Inc.",3100391
74402681ea3ae928e07ea77c80d9ff54ddb1710c,2022-00-00,Hornby PLC,1421268
fa6ea1b9072d98f8f8308d3564d772495d55353d,2023-02-18,"Kaltura, Inc.",1735629
4b1c3cc38a7399e8643c5229dacc708629b807f9,2023-12-31,AKR,3129063
d3365b04f950a9a937e95ac248a2467976ae7df8,2022-12-31,Resolute Mining Limited,4964163
b975ba6461b062df0c904ce1b33695683f73599e,2022-12-31,Urban environments for creativity and connectivity,5684599
b39d16a0c5d17807cd3459c75d7133f1359e59eb,2022-01-01,Performance Food Group,6743512
844e2755b3baf5f30c1f519a64f184508169cbcf,2022-01-01,Oldfields Holdings,6592736
ebdd54aeed84a6d33a82bc0a582a7a1b760f2905,2022-01-01,HLA,2201818
d2bcc853badddb7c4e8ccbf857aeffbe408b0810,2022-00-00,State of Illinois,5324182
286c14278eeb263e00795c06ec79d8b2b56a800d,2022-01-01,Kennedy Wilson,10113409
9c429fd3cbedb84d40ac95a1f441553eaa6c31d8,2022-06-30,Hazer Group Limited,1062146
b1f8ebd9e987149055349efa2316b506e50c0717,2022-01-01,Gogo Inc.,11315975
88b70e8683fd95d6280e473be085898d9a73e91d,2022-03-25,Wynnstay Properties PLC,641404
97d0a60fae7917278e58261e5b70902c264d3e9c,2023-03-27,Skillz Inc.,4467309
14312968d056623c61e1d3b75a7f94caef28f59e,2023-02-24,The Beauty Health Company,1478771
11cf162dc58ed8393ea81c49e98fc59ccc96e69f,2023-02-24,"Lithia Motors, Inc.",65318701
ba0ca728602bda9fe8a41902f0d2238e332e1f68,2022-12-31,Fiducian Group Ltd,2611114
de263f29c8c3f5394abe5dda7033fe5f8d161230,2022-10-10,Medtronic,1570827
ba6f2d8c44a7c57166255bd7fabd6c994eb588d1,2022-06-30,Greatland Gold,9794287
c8209eeb8ea95e09808dab3a1ce46ec97cd27dda,2023-03-09,"Ring Energy, Inc.",6949032
0da48205b18b105a6d4bc1c911c1ae9a39fe57a4,2022-12-31,Edwards Lifesciences,39828398
15ec85f4f2a92ddfa7d5b85a055dd223aed7343e,2022-12-31,Oshkosh Corporation,6000678
e0c05bb22e0bb4669ffaebb31307d316750b930d,2022-12-31,88 Energy Limited,3204453
b3cf4f518ec888343c6cb331c70a6e4f657197c8,2022-10-20,Orora,13865269
01e5c63bbaa3c4d05dacec8b449aaea562b36abe,2023-12-31,Eneti Inc.,3933196
d05aef96dfa8b865bad02d74d11090ece0fd454f,2022-12-31,SHREE MINERALS LIMITED,4692843
2795f2d959ff7b1df309e1c703fd91c0ccfec2ab,2022-01-01,Huhtamaki,10197445
904406d8eb0706d6044b5a6ee2eba2c98d7b412b,2022-06-30,Mesoblast Limited,6911028
763e1b9f3e6e2e4743a8936927c61571bb31fc7a,2022-12-31,Casino Group,4051041
5f7cddfec4f4b9f48af4fef8c4c685d5c9bfdfbf,2022-01-01,Audinate Group Limited,3231715
0ff11175d5fda46262ec011110450b67e427df61,2022-01-01,THE HOWARD HUGHES CORPORATION,22126405
fe68a122e1d434c09257a7ba41f8ad669ba68146,2022-03-31,"Agilysys, Inc.",1724917
154e1f82032e6d779ac74431170d0cc79deeefd0,2022-06-30,Hygrovest Limited,1099601
59fd6121df9b9e253bca4f95de310e9d00b9ab68,2022-06-30,RENT.COM.AU LIMITED,9477260
72080608f304383f13e6c1999b085c42721494c9,2022-06-30,Rand Mining Limited,984699
0e33bb20cabdd01039aae1e07c2e41b3ea5c4329,2022-01-01,TSBK,6757016
ddff25a641b047dfcead407cd65cab8fcd0deae6,2022-04-14,CarMax,2506817
2c653e968cdba866636087eb229f060698505832,2022-01-01,TNE,31070724
89252fda212d873a140ea0e5016e06c5bf72edb1,2022-12-31,GC Rieber Shipping,4481911
591d569e24613a04103b0a7e059c8efc44aa3c5b,2023-03-08,"2seventy bio, Inc.",2317702
cc0871e32d6b5f50d47b27111b568453930ba948,2023-03-31,"Eastside Distilling, Inc.",3676183
c1b6a79796abaeaeac06f1bb15b5a24fabacef54,2022-12-31,abrdn Asian Income Fund Limited,6406085
df199c37e39a7542a95b147a41f4f822dd64a0e5,2023-01-01,Bicycle Therapeutics plc,1587600
dba34e3837d5f7724736a17125745b9e328686ac,2022-12-31,MTI Wireless Edge Ltd,2434104
2cc1817aff49128e01d8c0d607d976397cc3613a,2022-00-00,"Toys ""R"" Us",7819907
fad078da5e2b2f11df6600b09a3dd262be832128,2023-03-22,Epsilon Energy Ltd.,1169148
80438ef97902d29e32a251e2056f79062af6bea9,2022-12-31,Holders Technology plc,886314
0e037d2c1be56f54c53d03995aee8801813de9cc,2022-01-01,ASX_XF1,2336344
7d5cc6b3cb9d15002511ad8fcb0146fc48f976d2,2022-10-07,Austco Healthcare,7341120
ee34d67f39243982ac8111c4aee5b3ef6f9790b9,2023-03-31,Invinity Energy Systems PLC,6407923
d7e71c965664933300afeb12c7193d5c1db963f0,2023-03-10,"Semrush Holdings, Inc.",1245012
9fae1b6fd1365233288079aa25e3158b39f7e6c2,2022-01-01,NYSE_PWR,10997672
4276bdd87f53d5b30f86d88703889352de0ca205,2022-01-01,EMN,1500660
1a5beeef4e8c05b2cc3cd34f228c5aa390770b5f,2022-12-31,Travis Perkins plc,11175222
cec68fc573522c3f998f9eb1709d9ca41da3b1eb,2023-02-16,"Apollo Medical Holdings, Inc.",42846367
b03c25d586593ee9a9f4c386f66e25925d27c60f,2022-01-01,Agrimin Limited,7311027
4b9ee5f2537865d6189a8c335edfb7dd2bf60187,2022-06-30,BKI INVESTMENT COMPANY LIMITED,1240395
6769ab58fee5129d4198db1d018e9d78b06d055d,2022-01-01,Canfor Corporation,3028736
3f0f9cbb9119aedc7db2b6447b10d0c373d06416,2022-01-01,Equus Mining Limited,5807524
ef609da035bcb27dbc4e0cb897fd0330b7469d28,2022-12-31,Gresham House Energy Storage Fund plc,20455660
907281329ddef4d08e90e45767bba8438eaeac7f,2022-06-30,AssetOwl Limited,1263293
67d4e5dfe1aab0f508f787a0f20e3269bdfecdeb,2022-06-30,BMG RESOURCES LIMITED,3207341
e0ac62c5b4edc26b002c1abe23c77b175c21a62d,2022-01-01,"FIDELITY D & D BANCORP, INC.",3926019
97f1171fe0a1b286706fde03d9076c30a62c7f5f,2023-01-01,IP GROUP PLC,9660786
9609153ca752582949880b6cbd8e01f45290a174,2023-02-28,"Treace Medical Concepts, Inc.",4627444
be001a7954a014804efee035ddff0b93a30986c9,2022-06-30,Puyi Inc.,2655183
3dbb89404a0a4f1a86d7cab5d6a7e211250c1f29,2023-02-27,"BGC Partners, Inc.",2572389
94b6773116d28e6c2be82267aee6c40d81b3af80,2022-01-01,Ball Corporation,9836864
24d9a90d105a83d893c3ff5e78ea0e3b79d22c19,2022-10-01,Aurizon,4850576
7a75ed3f7c7be5793e7ef733d3586f00f4ef285e,2023-02-17,"Monolithic Power Systems, Inc.",531933
c2402f76e8cc4826a4c8d4612329ea930ebd86d4,2023-02-20,"BARRETT BUSINESS SERVICES, INC.",8043211
c45a560fb67ab76d0d61f5ee960356c175c4b821,2022-12-31,HCD,3250362
1d11efc662529cf004101fc54699d266f5d06eaa,2022-01-01,Louis Dreyfus Company,3103399
2152d80301b471f9402f9151c0442b07b83ee608,2023-03-01,"Harvard Bioscience, Inc.",1272626
cce2444f76d03a2903c891e13b39b53d117b607a,2022-12-31,XEROS TECHNOLOGY GROUP PLC,57266809
7a0e0d2fe21cf68f9016e222ad05d6a5ff836979,2022-01-01,Air Canada,14179061
42e3a288476f56b82059344ba46c549d630f5012,2022-01-01,Adveritas Limited,3375061
ef19e5f4afd678a8da9de8b234d5211f1a0631d5,2022-01-01,Volution Group plc,11590271
6fcc22d84f60b4773488684a145f1982e6770f0d,2023-02-20,Brightcove Inc.,2648515
e122533e86a0c492f8db08458b38faa31965303b,2022-12-31,BLUEJAY MINING PLC,704993
ef7b0100907ba63b375c90a67b596d0350c92f52,2022-12-31,Eagle Eye Solutions Group PLC,3483615
9008915eed00c83f70717f33bfacacbc52de6593,2022-12-31,ASX_IRD,13456702
87134bb55546c563bb6eed86382b2895a73061da,2023-12-31,"United Airlines Holdings, Inc.",4432820
96c2e28c0f7a498ee487acd010b9d42d6b84bd34,2022-06-30,Archer Materials Limited,5224830
355ee27bfe71a09ef364606802cf4e50d678d759,2022-01-01,LSE_TEK,3636379
2cd807df0ea3de1f322a0bfedf1f4bf10e1e47f7,2022-12-31,Kearny Financial Corp,10639228
d49735a95f29ba534516a7bc4e752e92b150c083,2023-03-24,"Delcath Systems, Inc.",1391957
86ab71525f294b4d82f613bc179abb323bd12aee,2023-12-31,EQ INC.,1294061
52a550ac628364d460f4e5ba755a7691ee287648,2023-03-16,"Erasca, Inc.",41468640
345826e6f1df1727f8861de1314f299e30fa781f,2022-01-01,Truist Financial Corporation,5735745
9130242ade0d22cc81e4a1b23958a5a0897d2243,2023-03-23,"Evolv Technologies Holdings, Inc.",1144544
f1e2ed0613119088717af76a0ef9b2a022f4cdf1,2022-01-01,Ovintiv Inc.,4629122
6570b46f5308b02818bf7924993a23565d7de186,2023-01-01,Steel Dynamics Inc.,3211181
3638fac6f6e311374f29b5ec9327cf18b5ebcb7f,2022-05-14,Lakeland Financial Corporation,3206566
ffdd98cff1b8d56647a5a02a66640ee1b7f543e8,2023-04-08,Acer Inc.,8313353
328d76218fa235f2057215342c6f15065c14d305,2023-02-23,"German American Bancorp, Inc.",2170813
0d88097fa59d15cbe939fe396963be475a8ff393,2023-02-24,Blackbaud,945721
6484021639623d9b905f655e58c436938bcf0e31,2022-12-31,Elementis,12560915
b84eab5d059a2eb0768f935c1035b565c1dce445,2022-05-11,Cathedral Energy Services,1188877
15ce45845f2b19fd34b3eb810786a03da8ef7001,2022-12-31,TOWER RESOURCES PLC,737804
b6f3c6139709bbbacc3447bc8aeac3bca06da373,2022-01-01,NOVAGOLD,9324590
ad07a8ba6e284279f7b077467604810c31dc7a9b,2023-03-30,BBGI Global Infrastructure S.A.,6953573
37abd733fe929b3250437dc0d131da0bec4aec8e,2023-03-14,"CO-Diagnostics, Inc.",1229310
38ac32f7f47c1931039c709de05a58505d42de08,2022-01-01,Enerpac Tool Group,8137193
332275c920b9bbcd5aedd06d012108fcca98b738,2023-01-31,The North West Company Inc.,7607284
5123a2a3b4b281103a8106a78d1c6737950c33d1,2022-10-01,Ramsay Health Care,4531632
be3219e7cd21d53c9a2150cf72cdf5c69d73b2cd,2022-01-01,Statnett,7098405
